filename,utterance_text
Empathy_상처_친구_220.tsv,어떻게 이럴 수가 있어? 나 정말 상처받았어.
Empathy_상처_친구_221.tsv,나 정말 사업에 소질이 없는 걸까. 벌써 이번이 두 번째 시도인데 또 망할 것 같아. 너무 괴롭다.
Empathy_상처_친구_222.tsv,회사 생활에 회의감이 느껴져.
Empathy_상처_친구_223.tsv,나 한 달 전 결혼기념일에 남편에게 넥타이를 선물했잖아. 그런데 남편이 아직 한 번도 그 넥타이를 안 했어. 나 상처받았어.
Empathy_상처_친구_224.tsv,남자 친구가 또 연락이 안 돼. 오늘도 밤늦게까지 술 마시나 봐. 진짜 어떻게 하면 좋을까?
Empathy_상처_친구_225.tsv,나 오늘 택시 탔다가 기사 아저씨한테 돈을 왕창 뜯긴 기분이야. 너무 상처받았어.
Empathy_상처_친구_226.tsv,어제 내가 보면 안 될 판도라의 상자를 열어버렸어. 괜히 봐서 상처받았어.
Empathy_상처_친구_227.tsv,"친구야, 나 너에게 상담하고 싶은 고민이 있어."
Empathy_상처_친구_228.tsv,길거리에서 다른 화목한 가족들을 보면 왜 나만 이런 가정에서 태어났을까 불행하게 느껴져.
Empathy_상처_친구_229.tsv,일주일 전에 여자 친구에게 맞았는데 창피해서 아무에게도 말을 못 했어. 오늘 네게 처음 얘기 하는 건데 정말 비참하다.
Empathy_상처_친구_23.tsv,나 장사 괜히 한 것 같아.
Empathy_상처_친구_230.tsv,"친구야, 오늘 수영장 탈의실에서 탈의한 사람을 촬영하는 사람이 있었어. 너무 그 모습을 보고 충격을 받아서 심리적으로 괴로움 때문에 상처로 남았어. 아직도 그런 비정상적인 사람이 있다니 너무 충격이야."
Empathy_상처_친구_231.tsv,아버지 정년 퇴직하시고 쉬시는 줄 알았는데 경비 일 시작하셨대서 충격받았어.
Empathy_상처_친구_232.tsv,휴. 어쩌지 나 또 엄마한테 심한 말을 해버렸어. 싸울 때는 흥분해서 몰랐는데 지나고 보니 너무 괴로워.
Empathy_상처_친구_233.tsv,친구야. 내 전 남자 친구에게 새 여자 친구가 생긴 거 너도 알고 있었니? SNS 보다가 발견했는데 왠지 질투가 나고 헤어지자고 말한 건 나인데 상처받았어.
Empathy_상처_친구_234.tsv,나 요즘 거울을 볼 때마다 웃는 습관을 기르고 있어.
Empathy_상처_친구_235.tsv,나 요즘 이직을 준비하려고 준비 중이야.
Empathy_상처_친구_236.tsv,며칠 전에 내 가슴에 비수가 꽂히는 일이 있었어. 아직 그 충격에서 헤어 나오지 못하는 중이야.
Empathy_상처_친구_237.tsv,정말 미쳐버릴 것 같아. 아내가 나더러 바람을 피운다고 의심하지 뭐야. 그런 말 자체가 얼마나 상처가 되는지 알아?
Empathy_상처_친구_238.tsv,오늘 소개팅도 별 소득 없이 끝나려나 보다. 헤어지고 나서 메신저로 애프터 신청했는데 읽고 답이 없네.
Empathy_상처_친구_239.tsv,나 지금 충격받아서 아무것도 못 하겠어.
Empathy_상처_친구_24.tsv,요즘 지구에 나 혼자만 있는 기분이야.
Empathy_상처_친구_240.tsv,오늘 내 세상이 무너졌어. 어떻게 이런 일이 나한테 벌어진 거지?
Empathy_상처_친구_241.tsv,나 남자 친구랑 헤어지려고. 태어나서 이렇게 배신당한 기분 처음이야.
Empathy_상처_친구_242.tsv,우리 부모님은 왜 매번 나를 속상하게 할까. 오랜만에 본가 내려왔는데 괜히 온 것 같아.
Empathy_상처_친구_243.tsv,휴. 나 지금 너무 대화할 상대가 필요해서 늦은 시간이지만 문자 해. 자?
Empathy_상처_친구_244.tsv,밤에 너희 집으로 피신해도 될까? 정신적으로 너무 지쳐서 한숨 돌릴 수 있으면 좋겠어.
Empathy_상처_친구_245.tsv,나 집에 있는 게 너무 힘들어.
Empathy_상처_친구_246.tsv,어제 내 이야기를 하고 다니는 애가 있다는 충격적인 이야기를 들었어. 너무 마음이 아파.
Empathy_상처_친구_247.tsv,나 이번에 또 김장하러 친정에 가. 분명 작년이 마지막이라고 해놓고 말이야.
Empathy_상처_친구_248.tsv,길고 길었던 이혼 분쟁도 끝이 보이는 것 같아. 조만간 이사를 할 생각이야.
Empathy_상처_친구_249.tsv,오늘은 정말 힘든 날 이었어. 지금 이 상황이 정말 감당이 되질 않네.
Empathy_상처_친구_25.tsv,"공감화자야, 너무 늦은 시간이지? 자고 있으려나?"
Empathy_상처_친구_250.tsv,내일 또 비가 오려나 봐.
Empathy_상처_친구_251.tsv,"회사에 취직해서 부모님이 기뻐하실 줄 알았는데, 탐탁지 않으신 모양이야. 여전히 부모님은 내 출근길을 달가워하지 않으셔. 못마땅하신가 봐."
Empathy_상처_친구_252.tsv,정말 너무 상처받는 일이 생겼어. 어제오늘 아무것도 입에 대지 못할 정도로 힘드네.
Empathy_상처_친구_253.tsv,내가 어떤 마음으로 2년을 기다렸는지 정말 모르는 걸까? 남자 친구만 생각하면 가슴이 아파.
Empathy_상처_친구_26.tsv,요즘 너희 동네 아파트 시세 많이 올랐지?
Empathy_상처_친구_27.tsv,오늘이 최종기한이라서 교수님께 오늘 안에는 말씀드려야 할 것 같아.
Empathy_상처_친구_28.tsv,너는 아침에 출근 잘했니? 눈 뜨자 어제 일로 상처가 밀려온다.
Empathy_상처_친구_29.tsv,여름만 되면 중학교 때 일이 생각나서 괜히 마음이 울적해져.
Empathy_상처_친구_3.tsv,우리 친한 일명 4인방 알지?
Empathy_상처_친구_30.tsv,지난 주말에 속상한 일 있었어.
Empathy_상처_친구_31.tsv,나 최근에 상처받을 일이 있었어.
Empathy_상처_친구_32.tsv,내 여자 친구가 성형을 했었다는 사실을 오늘에서야 알았어.
Empathy_상처_친구_33.tsv,오늘 승진 인사에서 떨어졌어.
Empathy_상처_친구_34.tsv,나 남자 친구랑 싸웠어.
Empathy_상처_친구_35.tsv,나 지금 너무 억울해서 폭발할 거 같아 미치겠어.
Empathy_상처_친구_36.tsv,남자 친구는 이제 더 이상 나를 좋아하지 않는 것 같아.
Empathy_상처_친구_37.tsv,진짜 이럴 때마다 학원 선생님 더 못하겠다는 생각이 들어.
Empathy_상처_친구_38.tsv,나 요즘 며칠째 밤새면서 작업 중이야. 옆에 에너지 음료를 두고 말이야. 너무 힘이 들고 괴로워.
Empathy_상처_친구_39.tsv,흠 나 운전면허 슬슬 따야 하나 봐.
Empathy_상처_친구_4.tsv,오늘 변호사 사무실 가서 상담받았어.
Empathy_상처_친구_40.tsv,병실에 혼자 있으니 너무 쓸쓸하고 외롭다.
Empathy_상처_친구_41.tsv,친구야. 이걸 어쩌면 좋냐. 나 지금 머릿속이 텅 비어버린 거 같아.
Empathy_상처_친구_42.tsv,오랜만에 아이들과 밥을 먹으면서 이 얘기 저 얘기 하게 됐어. 딸이 엄마는 엄마만이 옳다고 생각하는 게 문제라고 하니까 아들도 맞아 하며 맞장구를 치더라고.
Empathy_상처_친구_43.tsv,어쩜 그럴 수가 있니 나 오늘 마음에 상처받았어. 내가 선물한 팔찌를 다른 친구에게 준 거 있지. 정말 너무하지 않아.
Empathy_상처_친구_44.tsv,요즘 도통 잠을 못 자서 피곤하네.
Empathy_상처_친구_45.tsv,"공감화자야, 나 어떡하면 좋을까."
Empathy_상처_친구_46.tsv,나 오늘 남자 친구한테 일방적으로 화내고 집에 들어왔어.
Empathy_상처_친구_47.tsv,나 이직한 데서 무시당하면 어떡하지.
Empathy_상처_친구_48.tsv,나 한 달 전에 남자 친구랑 헤어졌어.
Empathy_상처_친구_49.tsv,며칠 전부터 회사 사람들이 왠지 나 피하는 것 같다고 말했었잖아.
Empathy_상처_친구_5.tsv,나 울분 터져서 이제 과외 못하겠어.
Empathy_상처_친구_50.tsv,나 고민 상담할 게 있어. 내 여자 친구가 바람피우는 걸 내가 어제 목격했거든...
Empathy_상처_친구_51.tsv,친구야. 나 이번 달부터 다이어트 시작했어. 이제 4주 차야.
Empathy_상처_친구_52.tsv,나 이제 테니스 동호회 관두려고. 앞으로 못 나갈 것 같아.
Empathy_상처_친구_53.tsv,오늘 친구들한테 여자 친구를 소개해줬거든? 애들이 하도 소개해 달라고 해서 말이야.
Empathy_상처_친구_54.tsv,"우리 아들, 사춘기인가 봐. 어제는 자기 방문을 걸어 잠그고, 할 일 있으니 방해하지 말라는 거야."
Empathy_상처_친구_55.tsv,친구야 나 아무에게도 말 못 할 고민이 하나 있어. 요즘 낮과 밤으로 괴로워하고 있는 중이야. 내 고민 좀 들어주지 않을래?
Empathy_상처_친구_56.tsv,"우리 아들이 1년치 독서실 비용을 달라 해서 카드를 줬는데, 몰래 게임 아이템을 300만원이나 결제했더라고. 들키지 않을 줄 알았나 봐. 지금 아들한테 배신당한 기분이 들어서 미치겠어."
Empathy_상처_친구_57.tsv,우리 집 지금 난리도 아니야. 작은언니가 사고 제대로 쳤거든.
Empathy_상처_친구_58.tsv,"공감화자야, 나 요새 너무 힘들다."
Empathy_상처_친구_59.tsv,"친구야, 나 머리가 너무 아파."
Empathy_상처_친구_6.tsv,나 10년 전에 돈 빌려줬다고 했던 그 동창 연락 왔어.
Empathy_상처_친구_60.tsv,주변에서 나를 4차원이라고 부르고 있는 걸 오늘 알았어.
Empathy_상처_친구_61.tsv,영화 취향이 다른 걸 가지고 왜 이상한 사람 취급을 하나 몰라.
Empathy_상처_친구_62.tsv,나 오늘 그 사람이 준 선물을 모두 버렸어.
Empathy_상처_친구_63.tsv,예전에 내가 우리 부모님이 동생 입양했다고 말한 거 기억나?
Empathy_상처_친구_64.tsv,나는 정말 못난 남자 친구인 것 같아.
Empathy_상처_친구_65.tsv,오늘 아는 아주머니를 정말 오랜만에 뵙고 왔는데 정말 기분 안 좋은 일이 있었어.
Empathy_상처_친구_66.tsv,이번 추석도 혼자 집에 있어야겠다.
Empathy_상처_친구_67.tsv,친구야 나 오늘 알바에서 얼마나 황당하고 억울한 일이 있었는지 알아? 지금 나 혼자서 집에서 있는데 분이 안 풀려서 연락했어.
Empathy_상처_친구_68.tsv,이제 어떡하지. 모든 걸 다시 시작해야 하나... 아무것도 할 수가 없네.
Empathy_상처_친구_69.tsv,나 너무 힘들다.
Empathy_상처_친구_7.tsv,어제 우리 부모님이랑 남자 친구랑 같이 저녁 먹었어.
Empathy_상처_친구_70.tsv,나 다음 학기에는 휴학해야 할까 봐.
Empathy_상처_친구_71.tsv,전 여자 친구가 결혼한다고 연락이 왔어.
Empathy_상처_친구_72.tsv,오늘 딸한테 정말 충격적인 말을 들었어. 쉬이 충격이 가시지가 않네.
Empathy_상처_친구_73.tsv,나 요즘 너무 괴로워.
Empathy_상처_친구_74.tsv,나 어쩌면 좋아? 남편이 나를 두고 바람피우는 것 같아.
Empathy_상처_친구_75.tsv,나 오늘 좀 충격적인 얘기를 들었어. 신경 안 쓰려고 해도 자꾸 그 말이 생각나네.
Empathy_상처_친구_76.tsv,나 지금 충격에 아무것도 못하고 있어.
Empathy_상처_친구_77.tsv,생각보다 수험 생활이 훨씬 길어지고 있어. 나도 점점 지친다. 내가 뭘 잘못하고 있는 걸까?
Empathy_상처_친구_78.tsv,출생의 비밀이라는 말이 나한테도 해당될 줄은 정말 몰랐어.
Empathy_상처_친구_79.tsv,정말 어이가 없다.
Empathy_상처_친구_8.tsv,요즘 회사 나가기 너무 싫어.
Empathy_상처_친구_80.tsv,오늘 교수님께 엄청나게 혼났어. 나한테는 재능이 없대.
Empathy_상처_친구_81.tsv,어머니가 재혼을 하셔서 동생이랑 흩어지게 되었어.
Empathy_상처_친구_82.tsv,나 오늘 정말 충격적인 얘기를 들었어. 사실 아직도 그 말 때문에 공부가 손에 안 잡혀.
Empathy_상처_친구_83.tsv,나 정말 끔찍한 경험을 했어.
Empathy_상처_친구_84.tsv,친구야. 혹시 지금 얘기 들어줄 수 있어?
Empathy_상처_친구_85.tsv,나 오늘 마음에 상처 입었다.
Empathy_상처_친구_86.tsv,나 너무 속상하고 남편이 미워. 어떡해 나한테 이럴 수 있니. 달랑 국 하나뿐이냐고 화를 내는 거 있지.
Empathy_상처_친구_87.tsv,"나 아무것도 하기 싫어. 학교도 가기 싫고, 다 싫어."
Empathy_상처_친구_88.tsv,친구야. 나 요즘 불면증이 생겼어. 그래서 술 마시고 자게 되는 것 같아 고민이야.
Empathy_상처_친구_89.tsv,나 정말 너무 상처받아. 믿었던 가족한테 그런 말을 들을 줄은 몰랐어.
Empathy_상처_친구_9.tsv,나 4년 만난 남자 친구랑 헤어졌어.
Empathy_상처_친구_90.tsv,우리 조카가 딸인데도 유난히 자동차를 좋아했다고 말했었나?
Empathy_상처_친구_91.tsv,저번에 팀 과제 같이했던 친구 있잖아. 그 친구가 여기저기 다니면서 내 얘기를 안 좋게 하고 다니나 봐.
Empathy_상처_친구_92.tsv,공감화자야. 너는 정말 하늘에 강아지별이 있다고 믿어?
Empathy_상처_친구_93.tsv,나 사실 너에게 할 말이 있어. 나 요즘 와이프 말고 다른 여자를 만나고 싶은 생각이 들어.
Empathy_상처_친구_94.tsv,어제 새벽 3시에 들어갔는데도 부모님이 주무시고 계시는 것 있지.
Empathy_상처_친구_95.tsv,갑자기 남자 친구가 나한테 돈을 빌려 달라고 했어. 사귄 지 얼마 되지도 않았는데. 조금 충격이야.
Empathy_상처_친구_96.tsv,이번에 결혼한 내 친구 알지? 그 친구가 모임에 왔는데 보란 듯이 명품 옷과 백을 두르고 왔더라. 친구들이 다 와 하고 놀라고 부러워했어.
Empathy_상처_친구_97.tsv,멀리서도 내 생일 축하해 줘서 정말 고마워 친구야.
Empathy_상처_친구_98.tsv,나 이제 아이 어린이집 보내면 아르바이트라도 할까 생각 중이야. 요즘 정말 고민이 많다.
Empathy_상처_친구_99.tsv,저번에 내가 고백했다가 대차게 차였다던 우리 회사 대리님 기억나?
Empathy_상처_친구_1.tsv,어떻게 내가 회장 선거에서 떨어질 수가 있지? 친하다고 생각한 친구들에게 상처를 받은 기분이야.
Empathy_상처_친구_10.tsv,장례식에 와 줘서 고마워. 이제야 연락할 정신이 생겼어.
Empathy_상처_친구_100.tsv,오늘은 점심을 먹지 않고 산책을 했어.
Empathy_상처_친구_101.tsv,"공감화자야, 혹시 그 애 소식 아니? 너희는 어렸을 적부터 친구니까 연락할 것 같았어."
Empathy_상처_친구_102.tsv,"나 있잖아, 누가 질문이라도 하면 엉뚱한 대답을 해. 그래서인지 사람들이 나를 피해서 무척이나 괴로워."
Empathy_상처_친구_103.tsv,나... 말할 게 있어. 나 사실 동성한테 사랑을 느끼거든. 그래서 이 세상에 나 홀로인 것 같아.
Empathy_상처_친구_104.tsv,나 어제 정말 억울한 일이 있었어. 너무 상처받았어.
Empathy_상처_친구_105.tsv,"친구야, 나 어제 여행에서 돌아왔는데 기분이 영 별로야."
Empathy_상처_친구_106.tsv,나 이혼해야 할까 봐.
Empathy_상처_친구_107.tsv,큰맘 먹고 매수한 주식이 하루 만에 반값으로 떨어졌네. 너무 충격이야.
Empathy_상처_친구_108.tsv,진짜 힘들어 또 입술이 터졌어. 시어머니 생신 잔치에 시누이 아기 돌잔치까지 내가 얼마나 힘든데. 남편은 몰라주고 딸아이 감기도 내 잘못이래.
Empathy_상처_친구_109.tsv,비 오는 날 거리를 걷는데 예전에 많이 듣던 음악이 흘러나오는 거야. 옛날 첫사랑 그 사람 생각이 나더라고.
Empathy_상처_친구_11.tsv,부모님이 말리는 결혼을 처음부터 하는 게 아니었어.
Empathy_상처_친구_110.tsv,조만간 좋지 못한 일이 생길 것 같아. 그것만 생각하면 마음이 답답하고 괴로워.
Empathy_상처_친구_111.tsv,집에 들어오는 길에 만취에서 길에 쓰러져 자는 사람이 있었어. 아버지 생각이 나면서 마음이 안 좋고 아프더라.
